participantID,trialNumber,sampleNumber,sampleOrder,sampleTime,comparisonTime,condition
44,44,35.0,left,10000,20000,VH
44,45,26.0,left,10000,20000,VH
44,46,75.0,left,10000,20000,V
44,47,51.0,right,10000,20000,V
44,48,21.0,left,10000,20000,V
44,49,90.0,left,10000,20000,V
44,50,24.0,left,10000,20000,V
44,51,79.0,left,10000,20000,H
44,52,43.0,left,10000,20000,H
44,53,88.0,right,10000,20000,H
44,54,4.0,right,10000,20000,H
44,55,19.0,left,10000,20000,H
44,56,77.0,right,10000,20000,VH
44,57,23.0,right,10000,20000,VH
44,58,8.0,right,10000,20000,VH
44,59,50.0,left,10000,20000,VH
44,60,5.0,right,10000,20000,VH
44,61,84.0,right,10000,20000,V
44,62,57.0,left,10000,20000,V
44,63,42.0,right,10000,20000,V
44,64,3.0,right,10000,20000,V
44,65,60.0,right,10000,20000,V
44,66,61.0,left,10000,20000,H
44,67,37.0,right,10000,20000,H
44,68,76.0,left,10000,20000,H
44,69,28.0,right,10000,20000,H
44,70,58.0,right,10000,20000,H
44,71,38.0,right,10000,20000,VH
44,72,44.0,right,10000,20000,VH
44,73,74.0,left,10000,20000,VH
44,74,53.0,left,10000,20000,VH
44,75,56.0,right,10000,20000,VH
44,76,81.0,left,10000,20000,V
44,77,27.0,right,10000,20000,V
44,78,18.0,right,10000,20000,V
44,79,15.0,left,10000,20000,V
44,80,45.0,right,10000,20000,V
44,81,86.0,left,10000,20000,VH
44,82,80.0,right,10000,20000,VH
44,83,68.0,left,10000,20000,VH
44,84,41.0,left,10000,20000,VH
44,85,62.0,right,10000,20000,VH
44,86,67.0,left,10000,20000,H
44,87,10.0,left,10000,20000,H
44,88,85.0,right,10000,20000,H
44,89,82.0,left,10000,20000,H
44,90,40.0,right,10000,20000,H
45,1,71.0,left,10000,20000,V
45,2,89.0,left,10000,20000,V
45,3,44.0,left,10000,20000,V
45,4,41.0,left,10000,20000,V
45,5,5.0,left,10000,20000,V
45,6,78.0,left,10000,20000,H
45,7,18.0,right,10000,20000,H
45,8,54.0,left,10000,20000,H
45,9,39.0,left,10000,20000,H
45,10,21.0,right,10000,20000,H
45,11,79.0,left,10000,20000,VH
45,12,52.0,right,10000,20000,VH
45,13,22.0,left,10000,20000,VH
45,14,43.0,right,10000,20000,VH
45,15,85.0,left,10000,20000,VH
45,16,16.0,right,10000,20000,VH
45,17,7.0,right,10000,20000,VH
45,18,70.0,right,10000,20000,VH
45,19,49.0,right,10000,20000,VH
45,20,1.0,left,10000,20000,VH
45,21,30.0,left,10000,20000,H
45,22,42.0,left,10000,20000,H
45,23,33.0,left,10000,20000,H
45,24,27.0,right,10000,20000,H
45,25,66.0,right,10000,20000,H
45,26,20.0,left,10000,20000,V
45,27,8.0,right,10000,20000,V
45,28,17.0,right,10000,20000,V
45,29,59.0,left,10000,20000,V
45,30,50.0,right,10000,20000,V
45,31,60.0,right,10000,20000,H
45,32,57.0,left,10000,20000,H
45,33,36.0,right,10000,20000,H
45,34,15.0,right,10000,20000,H
45,35,81.0,left,10000,20000,H
45,36,34.0,left,10000,20000,VH
45,37,73.0,right,10000,20000,VH
45,38,76.0,left,10000,20000,VH
45,39,61.0,left,10000,20000,VH
45,40,55.0,right,10000,20000,VH
45,41,74.0,right,10000,20000,V
45,42,80.0,right,10000,20000,V
45,43,83.0,left,10000,20000,V
45,44,2.0,left,10000,20000,V
45,45,23.0,right,10000,20000,V
45,46,90.0,left,10000,20000,H
45,47,75.0,left,10000,20000,H
45,48,69.0,right,10000,20000,H
45,49,12.0,left,10000,20000,H
45,50,45.0,right,10000,20000,H
45,51,40.0,left,10000,20000,VH
45,52,4.0,left,10000,20000,VH
45,53,10.0,right,10000,20000,VH
45,54,19.0,right,10000,20000,VH
45,55,37.0,right,10000,20000,VH
45,56,32.0,right,10000,20000,V
45,57,77.0,left,10000,20000,V
45,58,29.0,right,10000,20000,V
45,59,14.0,right,10000,20000,V
45,60,62.0,right,10000,20000,V
45,61,3.0,left,10000,20000,H
45,62,51.0,right,10000,20000,H
45,63,63.0,right,10000,20000,H
45,64,84.0,right,10000,20000,H
45,65,9.0,right,10000,20000,H
45,66,67.0,right,10000,20000,VH
45,67,28.0,right,10000,20000,VH
45,68,31.0,left,10000,20000,VH
45,69,46.0,right,10000,20000,VH
45,70,64.0,left,10000,20000,VH
45,71,47.0,right,10000,20000,V
45,72,26.0,right,10000,20000,V
45,73,65.0,left,10000,20000,V
45,74,86.0,right,10000,20000,V
45,75,68.0,left,10000,20000,V
45,76,24.0,right,10000,20000,H
45,77,6.0,left,10000,20000,H
45,78,48.0,right,10000,20000,H
45,79,87.0,left,10000,20000,H
45,80,72.0,left,10000,20000,H
45,81,38.0,left,10000,20000,V
45,82,35.0,right,10000,20000,V
45,83,11.0,left,10000,20000,V
45,84,53.0,right,10000,20000,V
45,85,56.0,left,10000,20000,V
45,86,88.0,left,10000,20000,VH
45,87,25.0,left,10000,20000,VH
45,88,13.0,left,10000,20000,VH
45,89,82.0,left,10000,20000,VH
45,90,58.0,right,10000,20000,VH
46,1,45.0,right,10000,20000,VH
46,2,42.0,left,10000,20000,VH
46,3,51.0,left,10000,20000,VH
46,4,24.0,left,10000,20000,VH
46,5,12.0,left,10000,20000,VH
46,6,40.0,right,10000,20000,V
46,7,10.0,left,10000,20000,V
46,8,13.0,left,10000,20000,V
46,9,67.0,right,10000,20000,V
46,10,55.0,right,10000,20000,V
46,11,35.0,left,10000,20000,H
46,12,89.0,right,10000,20000,H
46,13,74.0,left,10000,20000,H
46,14,53.0,left,10000,20000,H
46,15,8.0,left,10000,20000,H
46,16,57.0,right,10000,20000,VH
46,17,18.0,left,10000,20000,VH
46,18,30.0,left,10000,20000,VH
46,19,84.0,right,10000,20000,VH
46,20,78.0,left,10000,20000,VH
46,21,47.0,right,10000,20000,H
46,22,44.0,left,10000,20000,H
46,23,65.0,left,10000,20000,H
46,24,83.0,right,10000,20000,H
46,25,29.0,right,10000,20000,H
46,26,70.0,left,10000,20000,V
46,27,34.0,left,10000,20000,V
46,28,58.0,right,10000,20000,V
46,29,19.0,left,10000,20000,V
46,30,46.0,left,10000,20000,V
46,31,64.0,left,10000,20000,V
46,32,85.0,left,10000,20000,V
46,33,88.0,right,10000,20000,V
46,34,61.0,right,10000,20000,V
46,35,73.0,right,10000,20000,V
46,36,21.0,left,10000,20000,VH
46,37,9.0,left,10000,20000,VH
46,38,39.0,right,10000,20000,VH
46,39,75.0,left,10000,20000,VH
46,40,36.0,right,10000,20000,VH
46,41,41.0,right,10000,20000,H
46,42,68.0,right,10000,20000,H
46,43,38.0,right,10000,20000,H
46,44,56.0,left,10000,20000,H
46,45,50.0,right,10000,20000,H
46,46,69.0,right,10000,20000,VH
46,47,54.0,right,10000,20000,VH
46,48,72.0,right,10000,20000,VH
46,49,33.0,right,10000,20000,VH
46,50,48.0,right,10000,20000,VH
46,51,32.0,right,10000,20000,H
46,52,20.0,right,10000,20000,H
46,53,86.0,left,10000,20000,H
46,54,71.0,right,10000,20000,H
46,55,26.0,right,10000,20000,H
46,56,22.0,left,10000,20000,V
46,57,79.0,right,10000,20000,V
46,58,25.0,left,10000,20000,V
46,59,49.0,right,10000,20000,V
46,60,31.0,right,10000,20000,V
46,61,7.0,left,10000,20000,V
46,62,37.0,right,10000,20000,V
46,63,16.0,right,10000,20000,V
46,64,43.0,left,10000,20000,V
46,65,76.0,right,10000,20000,V
46,66,5.0,right,10000,20000,H
46,67,62.0,left,10000,20000,H
46,68,80.0,left,10000,20000,H
46,69,23.0,right,10000,20000,H
46,70,77.0,left,10000,20000,H
46,71,27.0,right,10000,20000,VH
46,72,66.0,left,10000,20000,VH
46,73,87.0,left,10000,20000,VH
46,74,81.0,right,10000,20000,VH
46,75,3.0,left,10000,20000,VH
46,76,14.0,left,10000,20000,H
46,77,2.0,left,10000,20000,H
46,78,59.0,right,10000,20000,H
46,79,17.0,left,10000,20000,H
46,80,11.0,left,10000,20000,H
46,81,4.0,right,10000,20000,V
46,82,82.0,left,10000,20000,V
46,83,1.0,right,10000,20000,V
46,84,52.0,left,10000,20000,V
46,85,28.0,left,10000,20000,V
46,86,63.0,left,10000,20000,VH
46,87,60.0,right,10000,20000,VH
46,88,90.0,right,10000,20000,VH
46,89,6.0,right,10000,20000,VH
46,90,15.0,left,10000,20000,VH
47,1,66.0,right,10000,20000,V
47,2,81.0,left,10000,20000,V
47,3,24.0,right,10000,20000,V
47,4,39.0,left,10000,20000,V
47,5,78.0,right,10000,20000,V
47,6,52.0,left,10000,20000,H
47,7,85.0,left,10000,20000,H
47,8,10.0,left,10000,20000,H
47,9,73.0,right,10000,20000,H
47,10,7.0,right,10000,20000,H
47,11,17.0,left,10000,20000,VH
47,12,44.0,right,10000,20000,VH
47,13,41.0,left,10000,20000,VH
47,14,53.0,right,10000,20000,VH
47,15,65.0,right,10000,20000,VH
47,16,3.0,right,10000,20000,V
47,17,30.0,right,10000,20000,V
47,18,27.0,left,10000,20000,V
47,19,12.0,left,10000,20000,V
47,20,72.0,right,10000,20000,V
47,21,40.0,left,10000,20000,H
47,22,28.0,left,10000,20000,H
47,23,55.0,left,10000,20000,H
47,24,37.0,right,10000,20000,H
47,25,1.0,left,10000,20000,H
47,26,23.0,left,10000,20000,VH
47,27,8.0,right,10000,20000,VH
47,28,32.0,left,10000,20000,VH
47,29,20.0,right,10000,20000,VH
47,30,50.0,right,10000,20000,VH
47,31,4.0,left,10000,20000,H
47,32,19.0,right,10000,20000,H
47,33,43.0,right,10000,20000,H
47,34,49.0,left,10000,20000,H
47,35,16.0,right,10000,20000,H
47,36,71.0,right,10000,20000,VH
47,37,68.0,left,10000,20000,VH
47,38,56.0,left,10000,20000,VH
47,39,86.0,left,10000,20000,VH
47,40,62.0,left,10000,20000,VH
47,41,60.0,left,10000,20000,V
47,42,33.0,right,10000,20000,V
47,43,15.0,right,10000,20000,V
47,44,36.0,left,10000,20000,V
47,45,75.0,left,10000,20000,V
47,46,61.0,right,10000,20000,H
47,47,79.0,left,10000,20000,H
47,48,25.0,right,10000,20000,H
47,49,13.0,right,10000,20000,H
47,50,88.0,left,10000,20000,H
47,51,6.0,left,10000,20000,V
47,52,45.0,right,10000,20000,V
47,53,57.0,right,10000,20000,V
47,54,90.0,left,10000,20000,V
47,55,54.0,left,10000,20000,V
47,56,35.0,left,10000,20000,VH
47,57,83.0,right,10000,20000,VH
47,58,11.0,left,10000,20000,VH
47,59,80.0,right,10000,20000,VH
47,60,77.0,left,10000,20000,VH
47,61,21.0,left,10000,20000,V
47,62,63.0,left,10000,20000,V
47,63,48.0,left,10000,20000,V
47,64,69.0,right,10000,20000,V
47,65,84.0,right,10000,20000,V
47,66,64.0,left,10000,20000,H
47,67,67.0,right,10000,20000,H
47,68,58.0,left,10000,20000,H
47,69,46.0,left,10000,20000,H
47,70,82.0,right,10000,20000,H
47,71,74.0,left,10000,20000,VH
47,72,89.0,right,10000,20000,VH
47,73,59.0,left,10000,20000,VH
47,74,38.0,right,10000,20000,VH
47,75,2.0,left,10000,20000,VH
47,76,31.0,right,10000,20000,H
47,77,70.0,right,10000,20000,H
47,78,34.0,left,10000,20000,H
47,79,76.0,right,10000,20000,H
47,80,22.0,right,10000,20000,H
47,81,9.0,right,10000,20000,V
47,82,42.0,right,10000,20000,V
47,83,51.0,left,10000,20000,V
47,84,18.0,left,10000,20000,V
47,85,87.0,right,10000,20000,V
47,86,5.0,right,10000,20000,VH
47,87,29.0,right,10000,20000,VH
47,88,26.0,left,10000,20000,VH
47,89,47.0,right,10000,20000,VH
47,90,14.0,right,10000,20000,VH
48,1,32.0,left,10000,20000,V
48,2,47.0,left,10000,20000,V
48,3,44.0,right,10000,20000,V
48,4,23.0,left,10000,20000,V
48,5,41.0,right,10000,20000,V
48,6,64.0,right,10000,20000,VH
48,7,52.0,right,10000,20000,VH
48,8,25.0,right,10000,20000,VH
48,9,28.0,left,10000,20000,VH
48,10,79.0,left,10000,20000,VH
48,11,39.0,right,10000,20000,H
48,12,42.0,left,10000,20000,H
48,13,48.0,right,10000,20000,H
48,14,45.0,left,10000,20000,H
48,15,84.0,left,10000,20000,H
48,16,88.0,right,10000,20000,VH
48,17,7.0,left,10000,20000,VH
48,18,46.0,right,10000,20000,VH
48,19,43.0,left,10000,20000,VH
48,20,67.0,left,10000,20000,VH
48,21,12.0,left,10000,20000,H
48,22,54.0,left,10000,20000,H
48,23,3.0,left,10000,20000,H
48,24,33.0,right,10000,20000,H
48,25,27.0,right,10000,20000,H
48,26,11.0,right,10000,20000,V
48,27,53.0,right,10000,20000,V
48,28,77.0,left,10000,20000,V
48,29,50.0,right,10000,20000,V
48,30,26.0,right,10000,20000,V
48,31,78.0,right,10000,20000,H
48,32,75.0,right,10000,20000,H
48,33,6.0,left,10000,20000,H
48,34,60.0,left,10000,20000,H
48,35,63.0,right,10000,20000,H
48,36,17.0,left,10000,20000,V
48,37,59.0,left,10000,20000,V
48,38,14.0,left,10000,20000,V
48,39,68.0,right,10000,20000,V
48,40,83.0,left,10000,20000,V
48,41,85.0,left,10000,20000,VH
48,42,37.0,right,10000,20000,VH
48,43,10.0,left,10000,20000,VH
48,44,34.0,right,10000,20000,VH
48,45,16.0,left,10000,20000,VH
48,46,62.0,right,10000,20000,V
48,47,2.0,left,10000,20000,V
48,48,65.0,right,10000,20000,V
48,49,74.0,left,10000,20000,V
48,50,86.0,left,10000,20000,V
48,51,22.0,left,10000,20000,VH
48,52,19.0,left,10000,20000,VH
48,53,73.0,left,10000,20000,VH
48,54,76.0,left,10000,20000,VH
48,55,70.0,right,10000,20000,VH
48,56,72.0,left,10000,20000,H
48,57,36.0,left,10000,20000,H
48,58,66.0,left,10000,20000,H
48,59,87.0,right,10000,20000,H
48,60,57.0,right,10000,20000,H
48,61,18.0,right,10000,20000,H
48,62,9.0,right,10000,20000,H
48,63,81.0,left,10000,20000,H
48,64,30.0,left,10000,20000,H
48,65,24.0,right,10000,20000,H
48,66,56.0,left,10000,20000,V
48,67,71.0,right,10000,20000,V
48,68,5.0,left,10000,20000,V
48,69,20.0,right,10000,20000,V
48,70,38.0,right,10000,20000,V
48,71,82.0,right,10000,20000,VH
48,72,1.0,right,10000,20000,VH
48,73,49.0,left,10000,20000,VH
48,74,4.0,right,10000,20000,VH
48,75,40.0,left,10000,20000,VH
48,76,80.0,left,10000,20000,V
48,77,8.0,right,10000,20000,V
48,78,35.0,left,10000,20000,V
48,79,29.0,right,10000,20000,V
48,80,89.0,right,10000,20000,V
48,81,51.0,left,10000,20000,H
48,82,15.0,right,10000,20000,H
48,83,21.0,right,10000,20000,H
48,84,69.0,left,10000,20000,H
48,85,90.0,right,10000,20000,H
48,86,31.0,left,10000,20000,VH
48,87,55.0,right,10000,20000,VH
48,88,58.0,right,10000,20000,VH
48,89,61.0,right,10000,20000,VH
48,90,13.0,right,10000,20000,VH
49,1,43.0,left,10000,20000,V
49,2,19.0,left,10000,20000,V
49,3,70.0,right,10000,20000,V
49,4,88.0,right,10000,20000,V
49,5,40.0,left,10000,20000,V
49,6,6.0,left,10000,20000,VH
49,7,87.0,right,10000,20000,VH
49,8,66.0,left,10000,20000,VH
49,9,45.0,right,10000,20000,VH
49,10,9.0,left,10000,20000,VH
49,11,59.0,right,10000,20000,H
49,12,11.0,left,10000,20000,H
49,13,20.0,left,10000,20000,H
49,14,14.0,left,10000,20000,H
49,15,38.0,left,10000,20000,H
49,16,2.0,right,10000,20000,H
49,17,32.0,left,10000,20000,H
49,18,29.0,right,10000,20000,H
49,19,68.0,left,10000,20000,H
49,20,56.0,right,10000,20000,H
49,21,30.0,right,10000,20000,VH
49,22,15.0,right,10000,20000,VH
49,23,57.0,left,10000,20000,VH
49,24,75.0,left,10000,20000,VH
49,25,18.0,left,10000,20000,VH
49,26,82.0,left,10000,20000,V
49,27,7.0,right,10000,20000,V
49,28,67.0,left,10000,20000,V
49,29,1.0,right,10000,20000,V
49,30,34.0,right,10000,20000,V
49,31,22.0,left,10000,20000,V
49,32,55.0,left,10000,20000,V
49,33,64.0,left,10000,20000,V
49,34,37.0,right,10000,20000,V
49,35,13.0,right,10000,20000,V
49,36,24.0,left,10000,20000,VH
49,37,54.0,left,10000,20000,VH
49,38,51.0,right,10000,20000,VH
49,39,21.0,right,10000,20000,VH
49,40,39.0,left,10000,20000,VH
49,41,35.0,left,10000,20000,H
49,42,89.0,left,10000,20000,H
49,43,71.0,right,10000,20000,H
49,44,5.0,right,10000,20000,H
49,45,41.0,right,10000,20000,H
49,46,8.0,right,10000,20000,H
49,47,26.0,left,10000,20000,H
49,48,47.0,right,10000,20000,H
49,49,23.0,right,10000,20000,H
49,50,86.0,left,10000,20000,H
49,51,4.0,right,10000,20000,V
49,52,73.0,left,10000,20000,V
49,53,31.0,left,10000,20000,V
49,54,79.0,right,10000,20000,V
49,55,61.0,right,10000,20000,V
49,56,78.0,right,10000,20000,VH
49,57,27.0,right,10000,20000,VH
49,58,90.0,right,10000,20000,VH
49,59,60.0,right,10000,20000,VH
49,60,84.0,right,10000,20000,VH
49,61,17.0,right,10000,20000,H
49,62,65.0,right,10000,20000,H
49,63,44.0,right,10000,20000,H
49,64,50.0,left,10000,20000,H
49,65,83.0,left,10000,20000,H
49,66,25.0,right,10000,20000,V
49,67,58.0,left,10000,20000,V
49,68,76.0,right,10000,20000,V
49,69,85.0,right,10000,20000,V
49,70,10.0,left,10000,20000,V
49,71,81.0,right,10000,20000,VH
49,72,36.0,left,10000,20000,VH
49,73,42.0,left,10000,20000,VH
49,74,63.0,left,10000,20000,VH
49,75,33.0,right,10000,20000,VH
49,76,48.0,right,10000,20000,VH
49,77,3.0,left,10000,20000,VH
49,78,69.0,left,10000,20000,VH
49,79,72.0,left,10000,20000,VH
49,80,12.0,right,10000,20000,VH
49,81,77.0,left,10000,20000,H
49,82,80.0,right,10000,20000,H
49,83,62.0,left,10000,20000,H
49,84,53.0,left,10000,20000,H
49,85,74.0,right,10000,20000,H
49,86,16.0,left,10000,20000,V
49,87,49.0,left,10000,20000,V
49,88,52.0,left,10000,20000,V
49,89,28.0,right,10000,20000,V
49,90,46.0,right,10000,20000,V
50,1,20.0,right,10000,20000,VH
50,2,29.0,left,10000,20000,VH
50,3,35.0,left,10000,20000,VH
50,4,26.0,left,10000,20000,VH
50,5,14.0,left,10000,20000,VH
50,6,31.0,left,10000,20000,H
50,7,1.0,right,10000,20000,H
50,8,64.0,left,10000,20000,H
50,9,85.0,right,10000,20000,H
50,10,10.0,left,10000,20000,H
50,11,57.0,left,10000,20000,V
50,12,12.0,right,10000,20000,V
50,13,84.0,right,10000,20000,V
50,14,18.0,right,10000,20000,V
50,15,78.0,right,10000,20000,V
50,16,50.0,right,10000,20000,VH
50,17,8.0,right,10000,20000,VH
50,18,71.0,left,10000,20000,VH
50,19,65.0,left,10000,20000,VH
50,20,23.0,left,10000,20000,VH
50,21,16.0,right,10000,20000,H
50,22,58.0,right,10000,20000,H
50,23,40.0,right,10000,20000,H
50,24,88.0,left,10000,20000,H
50,25,70.0,left,10000,20000,H
50,26,87.0,right,10000,20000,V
50,27,63.0,right,10000,20000,V
50,28,51.0,right,10000,20000,V
50,29,60.0,left,10000,20000,V
50,30,66.0,left,10000,20000,V
50,31,86.0,right,10000,20000,VH
50,32,17.0,right,10000,20000,VH
50,33,41.0,left,10000,20000,VH
50,34,5.0,left,10000,20000,VH
50,35,74.0,right,10000,20000,VH
50,36,54.0,left,10000,20000,V
50,37,3.0,left,10000,20000,V
50,38,48.0,left,10000,20000,V
50,39,33.0,right,10000,20000,V
50,40,81.0,left,10000,20000,V
50,41,52.0,right,10000,20000,H
50,42,73.0,left,10000,20000,H
50,43,19.0,right,10000,20000,H
50,44,22.0,left,10000,20000,H
50,45,37.0,right,10000,20000,H
50,46,4.0,left,10000,20000,H
50,47,25.0,left,10000,20000,H
50,48,49.0,right,10000,20000,H
50,49,28.0,left,10000,20000,H
50,50,76.0,left,10000,20000,H
50,51,77.0,right,10000,20000,VH
50,52,68.0,right,10000,20000,VH
50,53,59.0,right,10000,20000,VH
50,54,53.0,right,10000,20000,VH
50,55,32.0,left,10000,20000,VH
50,56,69.0,left,10000,20000,V
50,57,21.0,right,10000,20000,V
50,58,30.0,right,10000,20000,V
50,59,36.0,left,10000,20000,V
50,60,9.0,left,10000,20000,V
50,61,15.0,right,10000,20000,V
50,62,42.0,left,10000,20000,V
50,63,75.0,right,10000,20000,V
50,64,27.0,left,10000,20000,V
50,65,90.0,left,10000,20000,V
50,66,38.0,left,10000,20000,VH
50,67,11.0,left,10000,20000,VH
50,68,2.0,left,10000,20000,VH
50,69,47.0,left,10000,20000,VH
50,70,80.0,right,10000,20000,VH
50,71,61.0,left,10000,20000,H
50,72,82.0,right,10000,20000,H
50,73,43.0,left,10000,20000,H
50,74,55.0,right,10000,20000,H
50,75,13.0,right,10000,20000,H
50,76,7.0,right,10000,20000,H
50,77,67.0,right,10000,20000,H
50,78,34.0,left,10000,20000,H
50,79,79.0,left,10000,20000,H
50,80,46.0,right,10000,20000,H
50,81,39.0,right,10000,20000,V
50,82,72.0,left,10000,20000,V
50,83,24.0,left,10000,20000,V
50,84,45.0,right,10000,20000,V
50,85,6.0,right,10000,20000,V
50,86,44.0,right,10000,20000,VH
50,87,89.0,right,10000,20000,VH
50,88,83.0,left,10000,20000,VH
50,89,56.0,right,10000,20000,VH
50,90,62.0,right,10000,20000,VH
51,1,36.0,right,10000,20000,H
51,2,30.0,right,10000,20000,H
51,3,27.0,left,10000,20000,H
51,4,69.0,left,10000,20000,H
51,5,75.0,left,10000,20000,H
51,6,53.0,left,10000,20000,V
51,7,50.0,right,10000,20000,V
51,8,86.0,right,10000,20000,V
51,9,11.0,left,10000,20000,V
51,10,44.0,left,10000,20000,V
51,11,67.0,left,10000,20000,VH
51,12,43.0,left,10000,20000,VH
51,13,16.0,left,10000,20000,VH
51,14,13.0,left,10000,20000,VH
51,15,10.0,left,10000,20000,VH
51,16,78.0,left,10000,20000,H
51,17,12.0,right,10000,20000,H
51,18,6.0,right,10000,20000,H
51,19,51.0,left,10000,20000,H
51,20,3.0,right,10000,20000,H
51,21,20.0,right,10000,20000,V
51,22,26.0,left,10000,20000,V
51,23,47.0,right,10000,20000,V
51,24,68.0,right,10000,20000,V
51,25,29.0,left,10000,20000,V
51,26,58.0,right,10000,20000,VH
51,27,49.0,right,10000,20000,VH
51,28,25.0,left,10000,20000,VH
51,29,85.0,right,10000,20000,VH
51,30,82.0,right,10000,20000,VH
51,31,31.0,right,10000,20000,VH
51,32,19.0,right,10000,20000,VH
51,33,1.0,left,10000,20000,VH
51,34,46.0,left,10000,20000,VH
51,35,79.0,left,10000,20000,VH
51,36,9.0,left,10000,20000,H
51,37,21.0,right,10000,20000,H
51,38,57.0,left,10000,20000,H
51,39,81.0,left,10000,20000,H
51,40,72.0,left,10000,20000,H
51,41,5.0,right,10000,20000,V
51,42,14.0,right,10000,20000,V
51,43,56.0,left,10000,20000,V
51,44,23.0,left,10000,20000,V
51,45,65.0,left,10000,20000,V
51,46,35.0,right,10000,20000,V
51,47,62.0,right,10000,20000,V
51,48,71.0,left,10000,20000,V
51,49,2.0,left,10000,20000,V
51,50,17.0,right,10000,20000,V
51,51,61.0,left,10000,20000,VH
51,52,88.0,right,10000,20000,VH
51,53,7.0,left,10000,20000,VH
51,54,28.0,right,10000,20000,VH
51,55,52.0,right,10000,20000,VH
51,56,60.0,right,10000,20000,H
51,57,18.0,right,10000,20000,H
51,58,84.0,right,10000,20000,H
51,59,15.0,left,10000,20000,H
51,60,87.0,right,10000,20000,H
51,61,54.0,left,10000,20000,H
51,62,66.0,right,10000,20000,H
51,63,42.0,right,10000,20000,H
51,64,45.0,right,10000,20000,H
51,65,24.0,right,10000,20000,H
51,66,77.0,right,10000,20000,V
51,67,83.0,left,10000,20000,V
51,68,59.0,left,10000,20000,V
51,69,89.0,right,10000,20000,V
51,70,41.0,right,10000,20000,V
51,71,70.0,right,10000,20000,VH
51,72,37.0,right,10000,20000,VH
51,73,40.0,left,10000,20000,VH
51,74,34.0,right,10000,20000,VH
51,75,55.0,left,10000,20000,VH
51,76,38.0,left,10000,20000,V
51,77,74.0,right,10000,20000,V
51,78,80.0,left,10000,20000,V
51,79,32.0,left,10000,20000,V
51,80,8.0,right,10000,20000,V
51,81,33.0,left,10000,20000,H
51,82,48.0,left,10000,20000,H
51,83,63.0,left,10000,20000,H
51,84,39.0,right,10000,20000,H
51,85,90.0,left,10000,20000,H
51,86,64.0,right,10000,20000,VH
51,87,4.0,left,10000,20000,VH
51,88,73.0,right,10000,20000,VH
51,89,76.0,left,10000,20000,VH
51,90,22.0,right,10000,20000,VH
52,1,22.0,left,10000,20000,V
52,2,37.0,left,10000,20000,V
52,3,25.0,left,10000,20000,V
52,4,73.0,left,10000,20000,V
52,5,58.0,right,10000,20000,V
52,6,66.0,right,10000,20000,VH
52,7,48.0,left,10000,20000,VH
52,8,15.0,left,10000,20000,VH
52,9,78.0,left,10000,20000,VH
52,10,27.0,right,10000,20000,VH
52,11,2.0,left,10000,20000,H
52,12,8.0,right,10000,20000,H
52,13,80.0,right,10000,20000,H
52,14,89.0,left,10000,20000,H
52,15,23.0,right,10000,20000,H
52,16,75.0,left,10000,20000,VH
52,17,81.0,right,10000,20000,VH
52,18,18.0,left,10000,20000,VH
52,19,6.0,left,10000,20000,VH
52,20,12.0,right,10000,20000,VH
52,21,50.0,left,10000,20000,H
52,22,11.0,left,10000,20000,H
52,23,38.0,right,10000,20000,H
52,24,56.0,right,10000,20000,H
52,25,53.0,right,10000,20000,H
52,26,70.0,right,10000,20000,V
52,27,1.0,left,10000,20000,V
52,28,82.0,left,10000,20000,V
52,29,61.0,right,10000,20000,V
52,30,28.0,left,10000,20000,V
52,31,88.0,left,10000,20000,V
52,32,85.0,right,10000,20000,V
52,33,4.0,left,10000,20000,V
52,34,34.0,left,10000,20000,V
52,35,67.0,left,10000,20000,V
52,36,33.0,right,10000,20000,VH
52,37,9.0,right,10000,20000,VH
52,38,24.0,right,10000,20000,VH
52,39,3.0,left,10000,20000,VH
52,40,51.0,left,10000,20000,VH
52,41,14.0,left,10000,20000,H
52,42,20.0,right,10000,20000,H
52,43,86.0,left,10000,20000,H
52,44,17.0,left,10000,20000,H
52,45,77.0,left,10000,20000,H
52,46,42.0,right,10000,20000,VH
52,47,45.0,right,10000,20000,VH
52,48,60.0,left,10000,20000,VH
52,49,36.0,left,10000,20000,VH
52,50,30.0,left,10000,20000,VH
52,51,59.0,right,10000,20000,H
52,52,41.0,left,10000,20000,H
52,53,35.0,right,10000,20000,H
52,54,83.0,right,10000,20000,H
52,55,71.0,right,10000,20000,H
52,56,7.0,right,10000,20000,V
52,57,16.0,right,10000,20000,V
52,58,43.0,right,10000,20000,V
52,59,79.0,left,10000,20000,V
52,60,49.0,right,10000,20000,V
52,61,26.0,left,10000,20000,H
52,62,68.0,left,10000,20000,H
52,63,62.0,left,10000,20000,H
52,64,5.0,left,10000,20000,H
52,65,32.0,left,10000,20000,H
52,66,63.0,right,10000,20000,VH
52,67,54.0,right,10000,20000,VH
52,68,84.0,left,10000,20000,VH
52,69,39.0,left,10000,20000,VH
52,70,57.0,left,10000,20000,VH
52,71,40.0,right,10000,20000,V
52,72,55.0,right,10000,20000,V
52,73,31.0,right,10000,20000,V
52,74,46.0,left,10000,20000,V
52,75,52.0,right,10000,20000,V
52,76,13.0,left,10000,20000,V
52,77,19.0,left,10000,20000,V
52,78,64.0,right,10000,20000,V
52,79,76.0,right,10000,20000,V
52,80,10.0,right,10000,20000,V
52,81,90.0,left,10000,20000,VH
52,82,69.0,right,10000,20000,VH
52,83,87.0,right,10000,20000,VH
52,84,72.0,right,10000,20000,VH
