participantID,trialNumber,stimulus,sampleOrder,sampleTime,comparisonTime,condition,template
11,83,99,right,10000,20000,V,11
29,93,33,right,10000,20000,H,4
22,30,85,left,10000,20000,V,10
28,16,80,left,10000,20000,H,9
11,89,26,left,10000,20000,VH,3
13,85,104,left,10000,20000,VH,12
20,61,43,right,10000,20000,H,5
15,93,60,left,10000,20000,VH,7
6,87,66,left,10000,20000,V,8
2,106,22,right,10000,20000,H,3
23,98,76,left,10000,20000,VH,9
4,63,47,left,10000,20000,H,6
8,40,96,left,10000,20000,V,11
1,2,28,right,10000,20000,H,4
7,2,50,left,10000,20000,H,6
14,87,26,right,10000,20000,H,3
25,56,23,left,10000,20000,H,3
10,11,26,left,10000,20000,V,3
21,77,33,left,10000,20000,V,4
5,58,62,right,10000,20000,V,7
12,21,77,right,10000,20000,V,9
28,92,52,left,10000,20000,H,6
24,65,15,right,10000,20000,VH,2
27,14,86,right,10000,20000,V,10
16,34,65,left,10000,20000,H,8
16,104,103,right,10000,20000,V,12
7,46,45,right,10000,20000,H,5
4,10,40,left,10000,20000,VH,5
1,15,88,right,10000,20000,VH,10
1,106,81,left,10000,20000,V,9
13,33,90,left,10000,20000,VH,10
27,64,9,left,10000,20000,VH,1
21,42,21,right,10000,20000,V,3
14,35,92,left,10000,20000,H,11
14,5,49,left,10000,20000,H,6
30,91,47,left,10000,20000,VH,6
1,87,75,left,10000,20000,H,9
19,98,89,left,10000,20000,VH,10
21,72,67,left,10000,20000,VH,8
9,99,26,right,10000,20000,V,3
15,55,30,right,10000,20000,VH,4
1,44,103,left,10000,20000,H,12
28,30,106,left,10000,20000,H,12
17,52,34,left,10000,20000,V,4
29,29,20,left,10000,20000,VH,3
15,57,46,right,10000,20000,VH,6
19,94,91,right,10000,20000,H,11
1,107,38,right,10000,20000,V,5
14,6,37,left,10000,20000,H,5
8,105,30,left,10000,20000,V,4
21,5,107,right,10000,20000,H,12
24,11,23,right,10000,20000,VH,3
18,43,10,left,10000,20000,H,2
16,18,107,right,10000,20000,H,12
17,12,105,right,10000,20000,V,12
30,25,40,left,10000,20000,H,5
20,88,26,left,10000,20000,H,3
26,96,48,left,10000,20000,H,6
3,98,39,right,10000,20000,VH,5
15,69,64,right,10000,20000,V,8
2,24,104,left,10000,20000,VH,12
10,12,29,right,10000,20000,V,4
18,71,31,left,10000,20000,VH,4
16,40,96,left,10000,20000,V,11
24,13,4,right,10000,20000,V,1
23,34,44,right,10000,20000,V,5
6,9,62,left,10000,20000,V,7
4,101,3,left,10000,20000,VH,1
27,17,66,right,10000,20000,V,8
16,56,80,left,10000,20000,VH,9
9,55,35,left,10000,20000,V,4
28,58,71,right,10000,20000,VH,8
16,92,86,left,10000,20000,VH,10
2,105,96,right,10000,20000,H,11
8,97,100,right,10000,20000,VH,12
7,67,85,left,10000,20000,V,10
30,38,32,right,10000,20000,V,4
24,17,25,right,10000,20000,V,3
27,71,77,left,10000,20000,V,9
14,83,58,left,10000,20000,V,7
20,107,40,right,10000,20000,V,5
11,90,42,right,10000,20000,VH,5
15,53,42,left,10000,20000,VH,5
13,67,108,left,10000,20000,V,12
19,29,32,right,10000,20000,VH,4
11,66,100,right,10000,20000,H,12
19,89,89,right,10000,20000,H,10
17,16,88,right,10000,20000,VH,10
22,48,104,right,10000,20000,H,12
2,58,93,right,10000,20000,H,11
19,19,78,left,10000,20000,H,9
20,26,80,right,10000,20000,V,9
23,75,19,right,10000,20000,V,3
18,76,68,left,10000,20000,V,8
7,43,88,right,10000,20000,H,10
9,36,22,left,10000,20000,VH,3
23,100,64,left,10000,20000,VH,8
8,58,70,left,10000,20000,H,8
14,84,46,left,10000,20000,V,6
17,6,35,right,10000,20000,H,4
7,92,49,left,10000,20000,V,6
28,27,36,left,10000,20000,H,4
9,1,73,left,10000,20000,H,9
17,66,10,right,10000,20000,V,2
26,11,38,left,10000,20000,V,5
11,1,64,left,10000,20000,H,8
26,60,108,left,10000,20000,VH,12
8,86,18,left,10000,20000,H,2
4,59,64,right,10000,20000,V,8
27,19,80,right,10000,20000,V,9
16,66,42,right,10000,20000,H,5
10,55,4,left,10000,20000,VH,1
17,23,44,left,10000,20000,VH,5
13,24,107,left,10000,20000,V,12
27,18,71,right,10000,20000,V,8
27,80,85,right,10000,20000,V,10
29,10,34,right,10000,20000,VH,4
30,10,108,right,10000,20000,VH,12
2,12,39,right,10000,20000,V,5
1,67,66,left,10000,20000,H,8
5,63,9,left,10000,20000,VH,1
19,80,28,right,10000,20000,VH,4
28,102,47,left,10000,20000,V,6
26,50,4,right,10000,20000,H,1
29,68,75,left,10000,20000,H,9
27,29,44,left,10000,20000,VH,5
4,83,34,right,10000,20000,V,4
11,45,32,left,10000,20000,VH,4
14,11,48,left,10000,20000,VH,6
22,102,98,right,10000,20000,H,11
17,25,40,left,10000,20000,H,5
19,106,27,left,10000,20000,V,3
6,65,92,right,10000,20000,H,11
2,29,70,left,10000,20000,V,8
1,16,78,left,10000,20000,VH,9
14,24,46,right,10000,20000,VH,6
4,95,48,right,10000,20000,V,6
3,105,14,right,10000,20000,H,2
18,70,27,left,10000,20000,VH,3
13,44,100,left,10000,20000,V,12
15,37,72,left,10000,20000,V,8
20,58,41,left,10000,20000,V,5
28,2,58,left,10000,20000,V,7
2,82,45,left,10000,20000,VH,5
24,10,31,left,10000,20000,VH,4
3,64,47,left,10000,20000,H,6
29,17,18,right,10000,20000,H,2
4,99,35,right,10000,20000,VH,4
9,40,64,right,10000,20000,H,8
6,90,92,right,10000,20000,V,11
30,34,21,left,10000,20000,VH,3
26,107,41,right,10000,20000,VH,5
15,40,40,left,10000,20000,V,5
9,16,31,right,10000,20000,VH,4
12,106,19,right,10000,20000,H,3
14,4,13,left,10000,20000,H,2
26,102,30,left,10000,20000,V,4
7,49,13,left,10000,20000,VH,2
26,94,26,right,10000,20000,H,3
19,44,55,left,10000,20000,H,7
26,77,5,right,10000,20000,V,1
11,73,31,left,10000,20000,H,4
3,67,103,left,10000,20000,VH,12
16,61,104,left,10000,20000,H,12
10,87,22,right,10000,20000,V,3
8,94,63,left,10000,20000,H,7
4,100,75,left,10000,20000,VH,9
28,55,78,left,10000,20000,VH,9
30,45,50,left,10000,20000,H,6
14,91,27,left,10000,20000,VH,3
4,65,72,right,10000,20000,H,8
8,28,10,right,10000,20000,H,2
14,50,98,right,10000,20000,VH,11
11,94,44,left,10000,20000,H,5
12,68,17,left,10000,20000,VH,2
24,92,26,left,10000,20000,H,3
25,108,8,right,10000,20000,VH,1
2,86,1,left,10000,20000,H,1
10,74,70,left,10000,20000,VH,8
5,23,73,left,10000,20000,V,9
13,105,1,left,10000,20000,V,1
11,69,99,left,10000,20000,VH,11
1,12,106,left,10000,20000,V,12
6,54,61,left,10000,20000,VH,7
26,92,79,left,10000,20000,H,9
28,91,2,left,10000,20000,H,1
30,77,80,right,10000,20000,VH,9
6,10,1,right,10000,20000,V,1
11,71,108,right,10000,20000,VH,12
14,104,60,left,10000,20000,H,7
19,83,59,left,10000,20000,VH,7
9,48,59,right,10000,20000,V,7
23,56,77,right,10000,20000,VH,9
2,101,49,left,10000,20000,V,6
5,32,108,left,10000,20000,H,12
5,70,71,right,10000,20000,H,8
4,31,92,right,10000,20000,H,11
9,103,21,right,10000,20000,H,3
23,40,55,left,10000,20000,VH,7
21,16,1,left,10000,20000,VH,1
25,65,32,right,10000,20000,VH,4
7,10,64,left,10000,20000,VH,8
15,47,95,right,10000,20000,H,11
29,63,17,left,10000,20000,V,2
24,7,51,right,10000,20000,VH,6
17,43,86,left,10000,20000,VH,10
18,27,22,right,10000,20000,V,3
26,44,30,right,10000,20000,V,4
13,49,63,left,10000,20000,H,7
19,51,11,right,10000,20000,VH,2
30,63,1,right,10000,20000,H,1
18,102,61,right,10000,20000,V,7
13,15,25,right,10000,20000,H,3
3,2,7,left,10000,20000,VH,1
7,105,86,left,10000,20000,H,10
27,46,15,right,10000,20000,H,2
3,69,47,left,10000,20000,VH,6
25,2,27,left,10000,20000,V,3
7,41,87,right,10000,20000,V,10
3,44,36,right,10000,20000,V,4
30,85,37,right,10000,20000,H,5
6,27,83,right,10000,20000,H,10
25,77,14,left,10000,20000,VH,2
12,18,80,left,10000,20000,V,9
15,63,97,right,10000,20000,H,11
19,77,17,left,10000,20000,V,2
15,61,23,right,10000,20000,H,3
2,17,43,left,10000,20000,H,5
10,89,17,left,10000,20000,V,2
18,95,70,right,10000,20000,VH,8
26,46,28,left,10000,20000,V,4
9,107,46,right,10000,20000,H,6
28,29,78,right,10000,20000,H,9
2,56,46,left,10000,20000,H,6
15,33,24,left,10000,20000,H,3
14,25,98,right,10000,20000,V,11
12,80,6,left,10000,20000,H,1
12,39,48,right,10000,20000,VH,6
14,60,75,left,10000,20000,VH,9
5,17,96,right,10000,20000,H,11
12,47,41,right,10000,20000,V,5
18,105,71,right,10000,20000,H,8
15,72,101,right,10000,20000,V,12
13,7,69,left,10000,20000,V,8
21,51,33,left,10000,20000,VH,4
14,37,2,left,10000,20000,V,1
24,68,12,right,10000,20000,V,2
25,68,16,right,10000,20000,V,2
19,17,108,right,10000,20000,VH,12
2,70,75,right,10000,20000,V,9
27,58,97,right,10000,20000,H,11
25,93,78,right,10000,20000,V,9
16,62,26,left,10000,20000,H,3
18,16,63,left,10000,20000,H,7
15,44,95,right,10000,20000,H,11
7,31,62,left,10000,20000,V,7
18,64,57,left,10000,20000,H,7
18,107,88,right,10000,20000,H,10
24,69,28,right,10000,20000,V,4
8,16,34,left,10000,20000,H,4
16,51,80,right,10000,20000,H,9
25,83,48,right,10000,20000,H,6
9,69,89,right,10000,20000,VH,10
27,81,34,right,10000,20000,V,4
27,41,7,left,10000,20000,VH,1
20,50,44,left,10000,20000,V,5
29,24,65,left,10000,20000,V,8
11,62,37,left,10000,20000,H,5
24,34,5,left,10000,20000,H,1
1,75,100,right,10000,20000,VH,12
16,4,58,left,10000,20000,V,7
21,23,11,left,10000,20000,H,2
12,64,17,left,10000,20000,H,2
4,21,106,left,10000,20000,VH,12
1,8,43,left,10000,20000,V,5
22,56,54,left,10000,20000,H,6
11,57,72,left,10000,20000,V,8
17,72,15,right,10000,20000,VH,2
10,73,28,left,10000,20000,VH,4
29,27,34,right,10000,20000,VH,4
10,44,65,left,10000,20000,V,8
23,87,29,right,10000,20000,VH,4
20,30,16,left,10000,20000,V,2
1,25,83,right,10000,20000,VH,10
5,54,8,left,10000,20000,VH,1
23,93,52,right,10000,20000,H,6
22,96,35,left,10000,20000,V,4
3,101,90,right,10000,20000,VH,10
20,93,8,right,10000,20000,VH,1
3,58,89,right,10000,20000,V,10
17,107,64,right,10000,20000,H,8
20,79,86,left,10000,20000,VH,10
29,23,17,left,10000,20000,V,2
15,30,1,left,10000,20000,VH,1
21,92,106,left,10000,20000,VH,12
6,3,74,right,10000,20000,H,9
15,41,62,right,10000,20000,V,7
6,108,44,left,10000,20000,H,5
28,10,91,left,10000,20000,VH,11
3,75,73,right,10000,20000,H,9
18,106,32,right,10000,20000,H,4
30,50,1,left,10000,20000,VH,1
1,1,70,right,10000,20000,H,8
25,32,96,right,10000,20000,VH,11
28,85,81,left,10000,20000,V,9
30,101,27,left,10000,20000,H,3
11,23,102,left,10000,20000,V,12
4,5,70,left,10000,20000,V,8
27,102,67,left,10000,20000,H,8
26,16,72,left,10000,20000,VH,8
7,48,70,right,10000,20000,H,8
23,22,87,left,10000,20000,H,10
15,66,86,left,10000,20000,H,10
17,99,80,right,10000,20000,V,9
6,85,52,left,10000,20000,V,6
2,94,54,left,10000,20000,VH,6
30,39,24,right,10000,20000,V,3
6,57,53,right,10000,20000,VH,6
24,36,25,right,10000,20000,H,3
25,80,8,right,10000,20000,H,1
3,36,2,right,10000,20000,H,1
18,101,75,right,10000,20000,V,9
11,76,5,left,10000,20000,H,1
2,48,56,right,10000,20000,VH,7
3,78,90,right,10000,20000,H,10
8,75,22,left,10000,20000,V,3
27,96,64,left,10000,20000,V,8
6,58,84,left,10000,20000,VH,10
19,105,82,right,10000,20000,V,10
25,52,67,left,10000,20000,V,8
19,49,15,left,10000,20000,VH,2
28,84,5,left,10000,20000,VH,1
17,26,65,right,10000,20000,H,8
15,83,30,left,10000,20000,VH,4
8,49,74,right,10000,20000,VH,9
25,58,107,right,10000,20000,H,12
17,73,49,right,10000,20000,V,6
20,5,36,left,10000,20000,VH,4
17,29,42,right,10000,20000,H,5
6,43,78,right,10000,20000,H,9
14,102,44,right,10000,20000,V,5
6,106,80,right,10000,20000,H,9
26,25,10,left,10000,20000,H,2
28,89,64,left,10000,20000,V,8
15,54,38,left,10000,20000,VH,5
1,43,62,right,10000,20000,H,7
3,94,96,left,10000,20000,V,11
9,50,81,left,10000,20000,VH,9
14,94,46,right,10000,20000,VH,6
17,30,18,left,10000,20000,H,2
24,50,90,right,10000,20000,H,10
21,36,70,left,10000,20000,VH,8
22,66,16,right,10000,20000,V,2
4,27,99,left,10000,20000,V,11
4,66,70,right,10000,20000,H,8
12,88,9,right,10000,20000,VH,1
11,28,1,left,10000,20000,H,1
12,70,20,left,10000,20000,VH,3
23,60,91,right,10000,20000,VH,11
21,107,21,left,10000,20000,V,3
30,95,10,left,10000,20000,VH,2
15,3,22,right,10000,20000,VH,3
25,45,19,right,10000,20000,VH,3
24,101,77,left,10000,20000,VH,9
12,26,70,left,10000,20000,H,8
4,79,82,right,10000,20000,V,10
6,5,73,right,10000,20000,H,9
11,108,75,right,10000,20000,V,9
8,82,35,left,10000,20000,VH,4
25,82,79,right,10000,20000,H,9
5,36,18,right,10000,20000,H,2
21,75,22,left,10000,20000,V,3
8,39,86,left,10000,20000,V,10
10,21,52,right,10000,20000,V,6
20,76,61,left,10000,20000,V,7
8,14,11,right,10000,20000,H,2
3,52,92,left,10000,20000,VH,11
19,76,79,right,10000,20000,V,9
11,25,41,left,10000,20000,H,5
1,14,65,left,10000,20000,VH,8
3,4,33,right,10000,20000,VH,4
2,11,11,left,10000,20000,V,2
29,87,66,right,10000,20000,V,8
23,21,88,left,10000,20000,H,10
28,104,33,left,10000,20000,VH,4
19,95,95,right,10000,20000,H,11
7,13,3,left,10000,20000,V,1
15,64,60,left,10000,20000,H,7
19,9,8,right,10000,20000,H,1
5,80,54,left,10000,20000,H,6
5,107,26,right,10000,20000,H,3
24,21,105,left,10000,20000,V,12
3,18,58,left,10000,20000,V,7
13,77,94,left,10000,20000,V,11
17,89,61,right,10000,20000,H,7
15,13,11,left,10000,20000,H,2
14,74,99,right,10000,20000,VH,11
2,75,28,right,10000,20000,V,4
7,59,68,left,10000,20000,H,8
19,63,101,left,10000,20000,H,12
10,41,87,left,10000,20000,VH,10
5,18,99,right,10000,20000,H,11
15,39,71,left,10000,20000,V,8
2,8,52,right,10000,20000,V,6
25,61,25,right,10000,20000,VH,3
16,27,91,right,10000,20000,VH,11
17,87,16,right,10000,20000,H,2
27,63,18,left,10000,20000,VH,2
24,94,63,right,10000,20000,H,7
18,84,22,right,10000,20000,H,3
28,24,82,right,10000,20000,V,10
1,84,38,right,10000,20000,V,5
20,66,33,left,10000,20000,H,4
24,104,100,left,10000,20000,V,12
14,61,40,left,10000,20000,V,5
19,36,89,left,10000,20000,V,10
18,91,95,left,10000,20000,VH,11
16,28,31,left,10000,20000,VH,4
28,47,85,left,10000,20000,V,10
10,85,80,left,10000,20000,V,9
20,36,104,right,10000,20000,VH,12
5,79,107,left,10000,20000,H,12
11,79,105,right,10000,20000,V,12
5,27,63,right,10000,20000,VH,7
18,93,32,right,10000,20000,VH,4
23,32,43,right,10000,20000,V,5
26,10,41,left,10000,20000,V,5
21,65,79,left,10000,20000,V,9
3,3,33,right,10000,20000,VH,4
6,41,37,left,10000,20000,V,5
21,3,49,left,10000,20000,H,6
25,14,93,left,10000,20000,VH,11
26,15,80,right,10000,20000,VH,9
28,80,69,left,10000,20000,VH,8
5,84,59,right,10000,20000,H,7
4,88,58,right,10000,20000,H,7
11,15,92,right,10000,20000,VH,11
13,60,61,right,10000,20000,VH,7
22,10,92,left,10000,20000,H,11
16,68,101,left,10000,20000,V,12
14,66,74,right,10000,20000,V,9
19,72,72,right,10000,20000,V,8
2,28,68,left,10000,20000,V,8
14,105,54,right,10000,20000,H,6
10,20,39,right,10000,20000,V,5
11,34,81,right,10000,20000,VH,9
6,46,64,left,10000,20000,H,8
28,7,72,left,10000,20000,VH,8
15,58,66,left,10000,20000,VH,8
15,62,60,right,10000,20000,H,7
22,25,78,left,10000,20000,V,9
28,76,99,left,10000,20000,H,11
26,9,80,left,10000,20000,V,9
15,22,8,left,10000,20000,V,1
16,24,42,right,10000,20000,V,5
13,80,91,right,10000,20000,H,11
15,77,44,left,10000,20000,H,5
9,43,53,right,10000,20000,V,6
9,74,23,left,10000,20000,VH,3
9,60,87,right,10000,20000,V,10
24,26,13,left,10000,20000,VH,2
24,8,78,right,10000,20000,VH,9
22,43,47,left,10000,20000,H,6
30,44,23,left,10000,20000,H,3
27,48,20,right,10000,20000,H,3
8,9,82,right,10000,20000,V,10
6,30,64,left,10000,20000,H,8
22,103,56,right,10000,20000,VH,7
7,72,18,right,10000,20000,V,2
13,10,2,right,10000,20000,V,1
24,107,35,left,10000,20000,V,4
8,2,49,right,10000,20000,VH,6
9,67,89,right,10000,20000,VH,10
22,4,87,left,10000,20000,VH,10
6,72,65,right,10000,20000,V,8
1,5,87,right,10000,20000,H,10
23,67,66,left,10000,20000,V,8
16,37,108,left,10000,20000,V,12
9,106,102,right,10000,20000,H,12
14,63,27,left,10000,20000,V,3
10,65,88,right,10000,20000,V,10
3,35,47,left,10000,20000,H,6
29,38,21,right,10000,20000,H,3
3,106,95,right,10000,20000,H,11
14,98,1,left,10000,20000,V,1
11,55,54,left,10000,20000,V,6
28,22,68,left,10000,20000,V,8
1,27,96,right,10000,20000,VH,11
4,68,57,left,10000,20000,VH,7
5,92,92,left,10000,20000,V,11
24,32,58,right,10000,20000,H,7
29,11,27,right,10000,20000,VH,3
30,92,28,left,10000,20000,VH,4
21,83,47,right,10000,20000,VH,6
10,19,10,right,10000,20000,V,2
4,38,49,left,10000,20000,H,6
10,63,66,right,10000,20000,V,8
17,56,72,right,10000,20000,H,8
30,81,10,right,10000,20000,V,2
25,88,29,left,10000,20000,V,4
17,79,100,right,10000,20000,VH,12
25,89,23,right,10000,20000,V,3
2,62,63,right,10000,20000,VH,7
10,84,94,left,10000,20000,H,11
14,30,81,right,10000,20000,V,9
22,72,18,right,10000,20000,VH,2
26,83,53,left,10000,20000,VH,6
14,51,75,right,10000,20000,VH,9
28,63,43,right,10000,20000,H,5
2,49,108,left,10000,20000,V,12
8,81,89,right,10000,20000,VH,10
17,21,37,left,10000,20000,VH,5
8,5,21,left,10000,20000,VH,3
26,66,77,right,10000,20000,V,9
22,74,51,left,10000,20000,V,6
19,84,106,right,10000,20000,VH,12
10,7,41,right,10000,20000,V,5
2,26,74,right,10000,20000,V,9
1,50,36,left,10000,20000,VH,4
21,4,71,left,10000,20000,H,8
12,54,22,left,10000,20000,H,3
29,6,50,right,10000,20000,V,6
8,66,65,left,10000,20000,VH,8
5,104,32,right,10000,20000,H,4
24,33,26,left,10000,20000,H,3
19,5,56,right,10000,20000,V,7
9,17,55,right,10000,20000,VH,7
27,79,73,right,10000,20000,V,9
22,101,102,right,10000,20000,H,12
10,14,1,left,10000,20000,H,1
21,28,35,right,10000,20000,V,4
8,106,16,left,10000,20000,V,2
5,16,100,left,10000,20000,H,12
19,101,58,left,10000,20000,VH,7
14,96,54,left,10000,20000,VH,6
30,41,32,left,10000,20000,V,4
28,39,61,left,10000,20000,VH,7
1,35,76,left,10000,20000,V,9
3,50,75,left,10000,20000,VH,9
9,102,54,left,10000,20000,V,6
28,14,68,right,10000,20000,H,8
14,20,10,right,10000,20000,VH,2
17,106,25,left,10000,20000,H,3
20,17,71,right,10000,20000,H,8
23,79,108,left,10000,20000,H,12
28,82,75,left,10000,20000,VH,9
9,78,20,left,10000,20000,VH,3
23,68,21,right,10000,20000,V,3
24,40,61,left,10000,20000,VH,7
4,70,16,right,10000,20000,VH,2
2,40,31,left,10000,20000,H,4
9,93,38,left,10000,20000,VH,5
16,25,53,right,10000,20000,VH,6
18,72,30,right,10000,20000,VH,4
12,98,61,left,10000,20000,VH,7
1,93,51,left,10000,20000,VH,6
27,16,67,left,10000,20000,V,8
11,47,79,right,10000,20000,VH,9
21,102,33,left,10000,20000,H,4
26,59,72,left,10000,20000,VH,8
22,16,97,right,10000,20000,V,11
19,53,9,right,10000,20000,VH,1
3,73,63,right,10000,20000,H,7
23,104,67,left,10000,20000,V,8
24,18,98,left,10000,20000,V,11
5,37,61,left,10000,20000,V,7
20,69,107,right,10000,20000,VH,12
19,18,37,right,10000,20000,VH,5
24,15,59,right,10000,20000,V,7
5,65,74,right,10000,20000,VH,9
14,12,33,right,10000,20000,VH,4
24,44,100,left,10000,20000,V,12
19,48,57,right,10000,20000,H,7
1,46,69,right,10000,20000,H,8
28,28,24,right,10000,20000,H,3
23,92,25,right,10000,20000,H,3
7,4,30,left,10000,20000,H,4
22,60,41,right,10000,20000,H,5
3,57,14,right,10000,20000,V,2
9,70,25,left,10000,20000,VH,3
26,53,45,left,10000,20000,H,5
21,21,39,right,10000,20000,H,5
20,85,34,right,10000,20000,H,4
15,76,29,left,10000,20000,H,4
16,98,17,right,10000,20000,H,2
5,25,68,left,10000,20000,VH,8
23,54,50,left,10000,20000,H,6
26,24,4,right,10000,20000,VH,1
4,69,40,left,10000,20000,VH,5
15,82,13,right,10000,20000,VH,2
25,46,57,right,10000,20000,VH,7
29,81,59,left,10000,20000,VH,7
20,55,108,left,10000,20000,V,12
4,3,47,left,10000,20000,V,6
19,12,76,right,10000,20000,H,9
13,13,43,left,10000,20000,H,5
23,20,107,left,10000,20000,H,12
10,92,51,right,10000,20000,H,6
20,65,17,left,10000,20000,H,2
15,4,17,right,10000,20000,VH,2
10,106,69,right,10000,20000,V,8
20,56,88,left,10000,20000,V,10
23,5,38,right,10000,20000,VH,5
28,106,58,right,10000,20000,VH,7
3,51,87,left,10000,20000,VH,10
12,104,91,left,10000,20000,H,11
18,3,22,right,10000,20000,VH,3
13,26,64,left,10000,20000,H,8
7,33,94,right,10000,20000,V,11
1,58,99,left,10000,20000,VH,11
16,70,86,right,10000,20000,V,10
21,97,17,left,10000,20000,H,2
11,102,17,right,10000,20000,VH,2
13,73,25,left,10000,20000,V,3
12,22,82,left,10000,20000,V,10
9,27,5,left,10000,20000,H,1
8,90,106,right,10000,20000,H,12
21,93,106,left,10000,20000,VH,12
10,13,90,left,10000,20000,H,10
2,34,65,right,10000,20000,H,8
15,12,51,left,10000,20000,V,6
4,26,48,right,10000,20000,V,6
8,32,63,right,10000,20000,V,7
5,67,21,left,10000,20000,H,3
1,9,41,right,10000,20000,V,5
24,76,42,right,10000,20000,H,5
12,10,26,left,10000,20000,H,3
20,31,54,left,10000,20000,VH,6
18,73,70,left,10000,20000,V,8
22,36,28,right,10000,20000,VH,4
6,23,20,left,10000,20000,VH,3
1,96,15,left,10000,20000,VH,2
29,39,18,right,10000,20000,H,2
23,52,96,right,10000,20000,H,11
17,70,6,left,10000,20000,VH,1
22,1,107,left,10000,20000,VH,12
8,23,65,left,10000,20000,VH,8
20,41,42,left,10000,20000,VH,5
21,40,5,right,10000,20000,V,1
10,34,53,left,10000,20000,VH,6
9,33,40,right,10000,20000,VH,5
24,47,15,right,10000,20000,V,2
7,1,70,left,10000,20000,H,8
18,1,75,left,10000,20000,VH,9
22,65,44,right,10000,20000,V,5
18,21,106,left,10000,20000,H,12
11,8,48,left,10000,20000,V,6
11,40,90,left,10000,20000,H,10
25,15,3,left,10000,20000,VH,1
18,12,18,left,10000,20000,V,2
14,32,24,left,10000,20000,H,3
15,28,106,left,10000,20000,VH,12
6,97,7,right,10000,20000,VH,1
30,75,106,right,10000,20000,VH,12
27,50,104,left,10000,20000,V,12
20,34,71,right,10000,20000,VH,8
16,13,65,left,10000,20000,H,8
19,28,76,right,10000,20000,VH,9
6,59,49,left,10000,20000,VH,6
23,49,36,left,10000,20000,H,4
14,39,89,right,10000,20000,V,10
13,98,92,left,10000,20000,H,11
18,17,23,left,10000,20000,H,3
27,27,19,left,10000,20000,VH,3
25,13,96,left,10000,20000,VH,11
22,12,89,left,10000,20000,H,10
1,22,108,right,10000,20000,H,12
14,46,56,right,10000,20000,H,7
17,48,64,right,10000,20000,VH,8
12,33,47,right,10000,20000,VH,6
19,87,3,left,10000,20000,H,1
24,97,8,left,10000,20000,VH,1
16,42,17,right,10000,20000,V,2
12,37,107,right,10000,20000,VH,12
28,3,67,right,10000,20000,V,8
15,70,63,right,10000,20000,V,7
13,64,85,left,10000,20000,H,10
5,76,64,left,10000,20000,V,8
30,80,24,right,10000,20000,V,3
27,36,92,right,10000,20000,H,11
15,31,63,right,10000,20000,H,7
16,94,103,right,10000,20000,VH,12
17,37,53,left,10000,20000,H,6
17,86,51,left,10000,20000,H,6
14,15,73,left,10000,20000,V,9
25,103,99,left,10000,20000,VH,11
6,48,98,left,10000,20000,H,11
25,47,6,left,10000,20000,VH,1
24,5,81,left,10000,20000,H,9
24,67,92,left,10000,20000,V,11
6,29,86,left,10000,20000,H,10
8,67,80,right,10000,20000,V,9
24,62,84,left,10000,20000,VH,10
4,62,5,right,10000,20000,H,1
30,52,73,right,10000,20000,VH,9
17,50,56,left,10000,20000,V,7
22,79,42,left,10000,20000,VH,5
26,97,2,left,10000,20000,V,1
1,61,101,right,10000,20000,V,12
3,96,20,left,10000,20000,V,3
20,24,61,left,10000,20000,H,7
26,67,45,right,10000,20000,H,5
8,18,67,right,10000,20000,H,8
9,12,22,left,10000,20000,V,3
2,88,60,right,10000,20000,H,7
12,27,10,left,10000,20000,H,2
7,102,31,right,10000,20000,VH,4
22,3,96,right,10000,20000,VH,11
8,61,25,left,10000,20000,VH,3
14,89,46,right,10000,20000,H,6
28,68,60,left,10000,20000,V,7
8,78,33,left,10000,20000,V,4
2,80,70,left,10000,20000,VH,8
7,28,23,right,10000,20000,H,3
24,106,36,left,10000,20000,V,4
22,87,51,left,10000,20000,H,6
21,73,87,right,10000,20000,V,10
26,72,79,right,10000,20000,H,9
21,22,23,left,10000,20000,H,3
1,13,82,left,10000,20000,VH,10
13,108,13,right,10000,20000,V,2
22,57,50,left,10000,20000,H,6
20,105,31,left,10000,20000,V,4
10,31,61,right,10000,20000,VH,7
4,16,100,right,10000,20000,H,12
4,52,12,right,10000,20000,V,2
25,27,16,right,10000,20000,H,2
21,60,34,right,10000,20000,H,4
21,39,33,left,10000,20000,V,4
30,79,63,left,10000,20000,V,7
23,96,100,right,10000,20000,H,12
20,52,81,right,10000,20000,V,9
22,59,69,left,10000,20000,H,8
21,55,32,right,10000,20000,H,4
15,8,69,right,10000,20000,V,8
9,64,42,left,10000,20000,H,5
26,51,17,left,10000,20000,H,2
21,26,101,right,10000,20000,V,12
29,77,16,left,10000,20000,H,2
8,68,13,right,10000,20000,V,2
21,59,51,right,10000,20000,H,6
22,73,12,left,10000,20000,V,2
4,8,27,left,10000,20000,VH,3
5,91,65,left,10000,20000,V,8
15,88,45,left,10000,20000,V,5
29,15,103,right,10000,20000,H,12
26,76,80,right,10000,20000,V,9
24,78,33,right,10000,20000,H,4
8,63,59,left,10000,20000,VH,7
3,46,75,left,10000,20000,V,9
22,39,75,left,10000,20000,VH,9
12,77,29,left,10000,20000,V,4
2,23,6,left,10000,20000,VH,1
2,100,60,right,10000,20000,V,7
13,32,102,right,10000,20000,VH,12
3,83,28,left,10000,20000,V,4
29,79,11,right,10000,20000,VH,2
25,10,52,left,10000,20000,H,6
16,58,81,left,10000,20000,VH,9
11,107,8,right,10000,20000,V,1
4,29,103,right,10000,20000,V,12
