participantID,trialNumber,sampleNumber,sampleOrder,sampleTime,comparisonTime,condition
16,67,42.0,right,15000,25000,V
16,68,8.0,left,15000,25000,V
16,69,48.0,right,15000,25000,V
16,70,70.0,left,15000,25000,V
16,71,68.0,right,15000,25000,V
16,72,60.0,left,15000,25000,V
16,73,3.0,left,15000,25000,VH
16,74,73.0,right,15000,25000,VH
16,75,67.0,left,15000,25000,VH
16,76,29.0,right,15000,25000,VH
16,77,49.0,right,15000,25000,VH
16,78,93.0,left,15000,25000,VH
16,79,53.0,right,15000,25000,VH
16,80,41.0,left,15000,25000,VH
16,81,2.0,left,15000,25000,V
16,82,92.0,right,15000,25000,V
16,83,34.0,left,15000,25000,V
16,84,32.0,right,15000,25000,V
16,85,24.0,left,15000,25000,V
16,86,56.0,right,15000,25000,V
16,87,78.0,left,15000,25000,V
16,88,66.0,right,15000,25000,V
16,89,55.0,right,15000,25000,VH
16,90,35.0,left,15000,25000,VH
16,91,19.0,right,15000,25000,VH
16,92,85.0,right,15000,25000,VH
16,93,37.0,left,15000,25000,VH
16,94,87.0,right,15000,25000,VH
16,95,81.0,right,15000,25000,VH
16,96,69.0,right,15000,25000,VH
17,1,41.0,left,15000,25000,V
17,2,13.0,left,15000,25000,V
17,3,43.0,right,15000,25000,V
17,4,15.0,left,15000,25000,V
17,5,61.0,left,15000,25000,V
17,6,87.0,right,15000,25000,V
17,7,49.0,left,15000,25000,V
17,8,63.0,left,15000,25000,V
17,9,54.0,right,15000,25000,VH
17,10,86.0,left,15000,25000,VH
17,11,28.0,right,15000,25000,VH
17,12,52.0,right,15000,25000,VH
17,13,18.0,left,15000,25000,VH
17,14,46.0,right,15000,25000,VH
17,15,22.0,left,15000,25000,VH
17,16,2.0,left,15000,25000,VH
17,17,93.0,right,15000,25000,V
17,18,79.0,right,15000,25000,V
17,19,5.0,left,15000,25000,V
17,20,95.0,right,15000,25000,V
17,21,3.0,left,15000,25000,V
17,22,9.0,left,15000,25000,V
17,23,77.0,right,15000,25000,V
17,24,1.0,right,15000,25000,V
17,25,76.0,left,15000,25000,VH
17,26,78.0,left,15000,25000,VH
17,27,62.0,right,15000,25000,VH
17,28,94.0,left,15000,25000,VH
17,29,10.0,left,15000,25000,VH
17,30,44.0,right,15000,25000,VH
17,31,50.0,left,15000,25000,VH
17,32,26.0,right,15000,25000,VH
17,33,42.0,right,15000,25000,VH
17,34,90.0,left,15000,25000,VH
17,35,64.0,right,15000,25000,VH
17,36,4.0,right,15000,25000,VH
17,37,80.0,left,15000,25000,VH
17,38,14.0,right,15000,25000,VH
17,39,72.0,right,15000,25000,VH
17,40,82.0,left,15000,25000,VH
17,41,67.0,right,15000,25000,V
17,42,25.0,right,15000,25000,V
17,43,11.0,left,15000,25000,V
17,44,19.0,right,15000,25000,V
17,45,29.0,right,15000,25000,V
17,46,81.0,left,15000,25000,V
17,47,89.0,right,15000,25000,V
17,48,23.0,right,15000,25000,V
17,49,21.0,left,15000,25000,V
17,50,85.0,right,15000,25000,V
17,51,71.0,left,15000,25000,V
17,52,69.0,right,15000,25000,V
17,53,57.0,left,15000,25000,V
17,54,17.0,right,15000,25000,V
17,55,55.0,left,15000,25000,V
17,56,73.0,right,15000,25000,V
17,57,92.0,left,15000,25000,VH
17,58,88.0,right,15000,25000,VH
17,59,74.0,right,15000,25000,VH
17,60,60.0,left,15000,25000,VH
17,61,66.0,right,15000,25000,VH
17,62,56.0,left,15000,25000,VH
17,63,8.0,left,15000,25000,VH
17,64,96.0,right,15000,25000,VH
17,65,59.0,left,15000,25000,V
17,66,53.0,left,15000,25000,V
17,67,31.0,right,15000,25000,V
17,68,51.0,left,15000,25000,V
17,69,7.0,left,15000,25000,V
17,70,83.0,right,15000,25000,V
17,71,65.0,left,15000,25000,V
17,72,35.0,left,15000,25000,V
17,73,48.0,right,15000,25000,VH
17,74,70.0,left,15000,25000,VH
17,75,40.0,left,15000,25000,VH
17,76,36.0,right,15000,25000,VH
17,77,34.0,right,15000,25000,VH
17,78,84.0,left,15000,25000,VH
17,79,12.0,right,15000,25000,VH
17,80,24.0,left,15000,25000,VH
17,81,91.0,right,15000,25000,V
17,82,75.0,right,15000,25000,V
17,83,33.0,left,15000,25000,V
17,84,27.0,right,15000,25000,V
17,85,37.0,left,15000,25000,V
17,86,39.0,left,15000,25000,V
17,87,47.0,right,15000,25000,V
17,88,45.0,left,15000,25000,V
17,89,58.0,left,15000,25000,VH
17,90,20.0,right,15000,25000,VH
17,91,32.0,left,15000,25000,VH
17,92,38.0,right,15000,25000,VH
17,93,6.0,right,15000,25000,VH
17,94,68.0,left,15000,25000,VH
17,95,30.0,right,15000,25000,VH
17,96,16.0,right,15000,25000,VH
18,1,37.0,right,15000,25000,VH
18,2,29.0,right,15000,25000,VH
18,3,61.0,left,15000,25000,VH
18,4,19.0,right,15000,25000,VH
18,5,43.0,left,15000,25000,VH
18,6,93.0,left,15000,25000,VH
18,7,87.0,right,15000,25000,VH
18,8,45.0,left,15000,25000,VH
18,9,68.0,left,15000,25000,V
18,10,92.0,right,15000,25000,V
18,11,32.0,left,15000,25000,V
18,12,52.0,left,15000,25000,V
18,13,62.0,right,15000,25000,V
18,14,48.0,left,15000,25000,V
18,15,78.0,left,15000,25000,V
18,16,96.0,right,15000,25000,V
18,17,84.0,left,15000,25000,V
18,18,44.0,right,15000,25000,V
18,19,20.0,right,15000,25000,V
18,20,10.0,left,15000,25000,V
18,21,18.0,left,15000,25000,V
18,22,30.0,right,15000,25000,V
18,23,16.0,left,15000,25000,V
18,24,22.0,right,15000,25000,V
18,25,3.0,right,15000,25000,VH
18,26,55.0,left,15000,25000,VH
18,27,41.0,right,15000,25000,VH
18,28,23.0,right,15000,25000,VH
18,29,35.0,left,15000,25000,VH
18,30,63.0,right,15000,25000,VH
18,31,91.0,right,15000,25000,VH
18,32,83.0,left,15000,25000,VH
18,33,36.0,right,15000,25000,V
18,34,80.0,left,15000,25000,V
18,35,6.0,right,15000,25000,V
18,36,72.0,left,15000,25000,V
18,37,60.0,right,15000,25000,V
18,38,54.0,left,15000,25000,V
18,39,58.0,left,15000,25000,V
18,40,90.0,right,15000,25000,V
18,41,77.0,left,15000,25000,VH
18,42,25.0,right,15000,25000,VH
18,43,5.0,right,15000,25000,VH
18,44,31.0,left,15000,25000,VH
18,45,51.0,right,15000,25000,VH
18,46,73.0,left,15000,25000,VH
18,47,47.0,left,15000,25000,VH
18,48,13.0,right,15000,25000,VH
18,49,66.0,left,15000,25000,V
18,50,24.0,right,15000,25000,V
18,51,86.0,left,15000,25000,V
18,52,46.0,left,15000,25000,V
18,53,94.0,right,15000,25000,V
18,54,76.0,right,15000,25000,V
18,55,56.0,left,15000,25000,V
18,56,70.0,left,15000,25000,V
18,57,69.0,right,15000,25000,VH
18,58,53.0,left,15000,25000,VH
18,59,17.0,left,15000,25000,VH
18,60,59.0,right,15000,25000,VH
18,61,9.0,left,15000,25000,VH
18,62,95.0,right,15000,25000,VH
18,63,39.0,right,15000,25000,VH
18,64,57.0,left,15000,25000,VH
18,65,81.0,left,15000,25000,VH
18,66,7.0,right,15000,25000,VH
18,67,65.0,left,15000,25000,VH
18,68,75.0,right,15000,25000,VH
18,69,21.0,left,15000,25000,VH
18,70,15.0,left,15000,25000,VH
18,71,85.0,right,15000,25000,VH
18,72,67.0,left,15000,25000,VH
18,73,50.0,left,15000,25000,V
18,74,2.0,right,15000,25000,V
18,75,40.0,left,15000,25000,V
18,76,82.0,right,15000,25000,V
18,77,42.0,left,15000,25000,V
18,78,38.0,right,15000,25000,V
18,79,74.0,right,15000,25000,V
18,80,28.0,left,15000,25000,V
18,81,89.0,left,15000,25000,VH
18,82,1.0,right,15000,25000,VH
18,83,11.0,left,15000,25000,VH
18,84,33.0,right,15000,25000,VH
18,85,71.0,right,15000,25000,VH
18,86,49.0,left,15000,25000,VH
18,87,27.0,right,15000,25000,VH
18,88,79.0,right,15000,25000,VH
18,89,12.0,left,15000,25000,V
18,90,14.0,right,15000,25000,V
18,91,88.0,right,15000,25000,V
18,92,4.0,left,15000,25000,V
18,93,64.0,right,15000,25000,V
18,94,8.0,right,15000,25000,V
18,95,26.0,left,15000,25000,V
18,96,34.0,right,15000,25000,V
19,1,39.0,left,15000,25000,V
19,2,49.0,right,15000,25000,V
19,3,57.0,left,15000,25000,V
19,4,69.0,left,15000,25000,V
19,5,73.0,right,15000,25000,V
19,6,91.0,right,15000,25000,V
19,7,23.0,left,15000,25000,V
19,8,59.0,left,15000,25000,V
19,9,94.0,right,15000,25000,VH
19,10,30.0,left,15000,25000,VH
19,11,92.0,left,15000,25000,VH
19,12,74.0,right,15000,25000,VH
19,13,82.0,left,15000,25000,VH
19,14,80.0,right,15000,25000,VH
19,15,48.0,right,15000,25000,VH
19,16,18.0,left,15000,25000,VH
19,17,62.0,right,15000,25000,VH
19,18,42.0,left,15000,25000,VH
19,19,40.0,left,15000,25000,VH
19,20,28.0,right,15000,25000,VH
19,21,16.0,left,15000,25000,VH
19,22,54.0,right,15000,25000,VH
19,23,20.0,right,15000,25000,VH
19,24,56.0,left,15000,25000,VH
19,25,11.0,right,15000,25000,V
19,26,31.0,left,15000,25000,V
19,27,85.0,right,15000,25000,V
19,28,65.0,left,15000,25000,V
19,29,35.0,left,15000,25000,V
19,30,13.0,right,15000,25000,V
19,31,75.0,left,15000,25000,V
19,32,63.0,left,15000,25000,V
19,33,77.0,right,15000,25000,V
19,34,93.0,left,15000,25000,V
19,35,9.0,left,15000,25000,V
19,36,45.0,right,15000,25000,V
19,37,61.0,left,15000,25000,V
19,38,95.0,left,15000,25000,V
19,39,51.0,right,15000,25000,V
19,40,71.0,left,15000,25000,V
19,41,2.0,left,15000,25000,VH
19,42,78.0,right,15000,25000,VH
19,43,96.0,left,15000,25000,VH
19,44,36.0,left,15000,25000,VH
19,45,34.0,right,15000,25000,VH
19,46,64.0,left,15000,25000,VH
19,47,6.0,left,15000,25000,VH
19,48,44.0,right,15000,25000,VH
19,49,21.0,right,15000,25000,V
19,50,7.0,left,15000,25000,V
19,51,87.0,right,15000,25000,V
19,52,19.0,right,15000,25000,V
19,53,3.0,left,15000,25000,V
19,54,1.0,right,15000,25000,V
19,55,41.0,right,15000,25000,V
19,56,47.0,left,15000,25000,V
19,57,4.0,right,15000,25000,VH
19,58,52.0,right,15000,25000,VH
19,59,10.0,left,15000,25000,VH
19,60,66.0,right,15000,25000,VH
19,61,58.0,right,15000,25000,VH
19,62,90.0,left,15000,25000,VH
19,63,50.0,right,15000,25000,VH
19,64,12.0,left,15000,25000,VH
19,65,15.0,left,15000,25000,V
19,66,25.0,right,15000,25000,V
19,67,29.0,left,15000,25000,V
19,68,17.0,left,15000,25000,V
19,69,55.0,right,15000,25000,V
19,70,5.0,left,15000,25000,V
19,71,89.0,left,15000,25000,V
19,72,83.0,right,15000,25000,V
19,73,86.0,left,15000,25000,VH
19,74,38.0,left,15000,25000,VH
19,75,60.0,right,15000,25000,VH
19,76,22.0,left,15000,25000,VH
19,77,76.0,right,15000,25000,VH
19,78,26.0,right,15000,25000,VH
19,79,8.0,left,15000,25000,VH
19,80,70.0,right,15000,25000,VH
19,81,27.0,right,15000,25000,V
19,82,43.0,left,15000,25000,V
19,83,37.0,right,15000,25000,V
19,84,33.0,right,15000,25000,V
19,85,53.0,left,15000,25000,V
19,86,79.0,right,15000,25000,V
19,87,81.0,right,15000,25000,V
19,88,67.0,left,15000,25000,V
19,89,88.0,right,15000,25000,VH
19,90,68.0,right,15000,25000,VH
19,91,32.0,left,15000,25000,VH
19,92,46.0,left,15000,25000,VH
19,93,84.0,right,15000,25000,VH
19,94,24.0,right,15000,25000,VH
19,95,72.0,right,15000,25000,VH
19,96,14.0,right,15000,25000,VH
20,1,47.0,right,15000,25000,VH
20,2,51.0,left,15000,25000,VH
20,3,5.0,left,15000,25000,VH
20,4,17.0,right,15000,25000,VH
20,5,3.0,right,15000,25000,VH
20,6,69.0,left,15000,25000,VH
20,7,85.0,right,15000,25000,VH
20,8,31.0,left,15000,25000,VH
20,9,88.0,left,15000,25000,V
20,10,34.0,right,15000,25000,V
20,11,48.0,right,15000,25000,V
20,12,28.0,left,15000,25000,V
20,13,44.0,left,15000,25000,V
20,14,84.0,right,15000,25000,V
20,15,26.0,left,15000,25000,V
20,16,66.0,right,15000,25000,V
20,17,35.0,left,15000,25000,VH
20,18,19.0,left,15000,25000,VH
20,19,49.0,right,15000,25000,VH
20,20,1.0,left,15000,25000,VH
20,21,93.0,right,15000,25000,VH
20,22,89.0,left,15000,25000,VH
20,23,39.0,right,15000,25000,VH
20,24,43.0,left,15000,25000,VH
20,25,62.0,left,15000,25000,V
20,26,82.0,right,15000,25000,V
20,27,2.0,right,15000,25000,V
20,28,38.0,left,15000,25000,V
20,29,14.0,right,15000,25000,V
20,30,24.0,right,15000,25000,V
20,31,60.0,left,15000,25000,V
20,32,90.0,right,15000,25000,V
20,33,81.0,right,15000,25000,VH
20,34,73.0,left,15000,25000,VH
20,35,71.0,right,15000,25000,VH
20,36,83.0,left,15000,25000,VH
20,37,33.0,left,15000,25000,VH
20,38,7.0,right,15000,25000,VH
20,39,53.0,right,15000,25000,VH
20,40,27.0,left,15000,25000,VH
20,41,18.0,left,15000,25000,V
20,42,6.0,right,15000,25000,V
20,43,8.0,left,15000,25000,V
20,44,94.0,left,15000,25000,V
20,45,74.0,right,15000,25000,V
20,46,70.0,left,15000,25000,V
20,47,50.0,right,15000,25000,V
20,48,10.0,right,15000,25000,V
20,49,21.0,left,15000,25000,VH
20,50,9.0,right,15000,25000,VH
20,51,87.0,right,15000,25000,VH
20,52,91.0,left,15000,25000,VH
20,53,75.0,right,15000,25000,VH
20,54,55.0,right,15000,25000,VH
20,55,25.0,left,15000,25000,VH
20,56,45.0,left,15000,25000,VH
20,57,22.0,right,15000,25000,V
20,58,30.0,right,15000,25000,V
20,59,56.0,left,15000,25000,V
20,60,52.0,right,15000,25000,V
20,61,32.0,right,15000,25000,V
20,62,78.0,left,15000,25000,V
20,63,80.0,right,15000,25000,V
20,64,86.0,right,15000,25000,V
20,65,61.0,left,15000,25000,VH
20,66,95.0,right,15000,25000,VH
20,67,67.0,right,15000,25000,VH
20,68,29.0,left,15000,25000,VH
20,69,37.0,left,15000,25000,VH
20,70,15.0,right,15000,25000,VH
20,71,57.0,left,15000,25000,VH
20,72,63.0,right,15000,25000,VH
20,73,92.0,left,15000,25000,V
20,74,42.0,right,15000,25000,V
20,75,68.0,right,15000,25000,V
20,76,96.0,left,15000,25000,V
20,77,72.0,right,15000,25000,V
20,78,4.0,left,15000,25000,V
20,79,54.0,left,15000,25000,V
20,80,40.0,right,15000,25000,V
20,81,23.0,left,15000,25000,VH
20,82,41.0,left,15000,25000,VH
20,83,79.0,right,15000,25000,VH
20,84,11.0,right,15000,25000,VH
20,85,13.0,left,15000,25000,VH
20,86,77.0,right,15000,25000,VH
20,87,59.0,left,15000,25000,VH
20,88,65.0,right,15000,25000,VH
20,89,64.0,right,15000,25000,V
20,90,12.0,left,15000,25000,V
20,91,76.0,left,15000,25000,V
20,92,46.0,right,15000,25000,V
20,93,58.0,left,15000,25000,V
20,94,20.0,left,15000,25000,V
20,95,36.0,left,15000,25000,V
20,96,16.0,left,15000,25000,V
21,1,71.0,left,15000,25000,V
21,2,7.0,right,15000,25000,V
21,3,63.0,right,15000,25000,V
21,4,85.0,left,15000,25000,V
21,5,27.0,right,15000,25000,V
21,6,45.0,right,15000,25000,V
21,7,13.0,left,15000,25000,V
21,8,73.0,left,15000,25000,V
21,9,16.0,right,15000,25000,VH
21,10,40.0,left,15000,25000,VH
21,11,90.0,right,15000,25000,VH
21,12,34.0,right,15000,25000,VH
21,13,36.0,left,15000,25000,VH
21,14,2.0,right,15000,25000,VH
21,15,42.0,right,15000,25000,VH
21,16,56.0,left,15000,25000,VH
21,17,51.0,right,15000,25000,V
21,18,89.0,left,15000,25000,V
21,19,95.0,right,15000,25000,V
21,20,33.0,right,15000,25000,V
21,21,59.0,left,15000,25000,V
21,22,53.0,right,15000,25000,V
21,23,61.0,right,15000,25000,V
21,24,31.0,left,15000,25000,V
21,25,30.0,right,15000,25000,VH
21,26,58.0,right,15000,25000,VH
21,27,68.0,left,15000,25000,VH
21,28,18.0,right,15000,25000,VH
21,29,88.0,left,15000,25000,VH
21,30,44.0,left,15000,25000,VH
21,31,94.0,right,15000,25000,VH
21,32,26.0,left,15000,25000,VH
21,33,28.0,left,15000,25000,VH
21,34,76.0,right,15000,25000,VH
21,35,6.0,left,15000,25000,VH
21,36,46.0,left,15000,25000,VH
21,37,38.0,right,15000,25000,VH
21,38,8.0,right,15000,25000,VH
21,39,86.0,left,15000,25000,VH
21,40,62.0,left,15000,25000,VH
21,41,29.0,right,15000,25000,V
21,42,3.0,left,15000,25000,V
21,43,43.0,right,15000,25000,V
21,44,67.0,right,15000,25000,V
21,45,57.0,left,15000,25000,V
21,46,77.0,right,15000,25000,V
21,47,39.0,right,15000,25000,V
21,48,81.0,left,15000,25000,V
21,49,82.0,right,15000,25000,VH
21,50,4.0,right,15000,25000,VH
21,51,70.0,left,15000,25000,VH
21,52,22.0,right,15000,25000,VH
21,53,50.0,left,15000,25000,VH
21,54,66.0,left,15000,25000,VH
21,55,32.0,right,15000,25000,VH
21,56,96.0,left,15000,25000,VH
21,57,19.0,left,15000,25000,V
21,58,87.0,right,15000,25000,V
21,59,1.0,left,15000,25000,V
21,60,35.0,left,15000,25000,V
21,61,23.0,right,15000,25000,V
21,62,37.0,left,15000,25000,V
21,63,5.0,left,15000,25000,V
21,64,55.0,right,15000,25000,V
21,65,65.0,right,15000,25000,V
21,66,17.0,left,15000,25000,V
21,67,15.0,left,15000,25000,V
21,68,21.0,right,15000,25000,V
21,69,69.0,left,15000,25000,V
21,70,49.0,left,15000,25000,V
21,71,9.0,right,15000,25000,V
21,72,75.0,left,15000,25000,V
21,73,64.0,left,15000,25000,VH
21,74,72.0,right,15000,25000,VH
21,75,20.0,left,15000,25000,VH
21,76,60.0,left,15000,25000,VH
21,77,84.0,right,15000,25000,VH
21,78,10.0,right,15000,25000,VH
21,79,74.0,left,15000,25000,VH
21,80,48.0,right,15000,25000,VH
21,81,91.0,right,15000,25000,V
21,82,93.0,left,15000,25000,V
21,83,79.0,right,15000,25000,V
21,84,47.0,right,15000,25000,V
21,85,41.0,left,15000,25000,V
21,86,25.0,right,15000,25000,V
21,87,11.0,right,15000,25000,V
21,88,83.0,left,15000,25000,V
21,89,24.0,left,15000,25000,VH
21,90,54.0,right,15000,25000,VH
21,91,92.0,left,15000,25000,VH
21,92,78.0,left,15000,25000,VH
21,93,14.0,right,15000,25000,VH
21,94,12.0,left,15000,25000,VH
21,95,80.0,left,15000,25000,VH
21,96,52.0,right,15000,25000,VH
22,1,46.0,left,15000,25000,V
22,2,36.0,left,15000,25000,V
22,3,32.0,right,15000,25000,V
22,4,60.0,right,15000,25000,V
22,5,40.0,left,15000,25000,V
22,6,10.0,right,15000,25000,V
22,7,12.0,right,15000,25000,V
22,8,24.0,left,15000,25000,V
22,9,83.0,right,15000,25000,VH
22,10,7.0,right,15000,25000,VH
22,11,13.0,left,15000,25000,VH
22,12,87.0,right,15000,25000,VH
22,13,41.0,left,15000,25000,VH
22,14,3.0,right,15000,25000,VH
22,15,51.0,right,15000,25000,VH
22,16,21.0,left,15000,25000,VH
22,17,9.0,right,15000,25000,VH
22,18,31.0,left,15000,25000,VH
22,19,45.0,right,15000,25000,VH
22,20,65.0,left,15000,25000,VH
22,21,81.0,right,15000,25000,VH
22,22,69.0,left,15000,25000,VH
22,23,95.0,left,15000,25000,VH
22,24,79.0,right,15000,25000,VH
22,25,20.0,left,15000,25000,V
22,26,50.0,left,15000,25000,V
22,27,34.0,right,15000,25000,V
22,28,76.0,left,15000,25000,V
22,29,86.0,left,15000,25000,V
22,30,48.0,right,15000,25000,V
22,31,82.0,left,15000,25000,V
22,32,66.0,left,15000,25000,V
22,33,75.0,right,15000,25000,VH
22,34,57.0,left,15000,25000,VH
22,35,19.0,left,15000,25000,VH
22,36,59.0,right,15000,25000,VH
22,37,71.0,left,15000,25000,VH
22,38,35.0,left,15000,25000,VH
22,39,27.0,right,15000,25000,VH
22,40,5.0,left,15000,25000,VH
22,41,6.0,right,15000,25000,V
22,42,4.0,right,15000,25000,V
22,43,62.0,left,15000,25000,V
22,44,92.0,right,15000,25000,V
22,45,88.0,right,15000,25000,V
22,46,84.0,left,15000,25000,V
22,47,64.0,right,15000,25000,V
22,48,70.0,right,15000,25000,V
22,49,23.0,left,15000,25000,VH
22,50,33.0,right,15000,25000,VH
22,51,61.0,right,15000,25000,VH
22,52,73.0,left,15000,25000,VH
22,53,47.0,right,15000,25000,VH
22,54,63.0,right,15000,25000,VH
22,55,89.0,left,15000,25000,VH
22,56,25.0,right,15000,25000,VH
22,57,74.0,right,15000,25000,V
22,58,72.0,left,15000,25000,V
22,59,26.0,right,15000,25000,V
22,60,14.0,right,15000,25000,V
22,61,58.0,left,15000,25000,V
22,62,18.0,right,15000,25000,V
22,63,80.0,right,15000,25000,V
22,64,56.0,left,15000,25000,V
22,65,39.0,right,15000,25000,VH
22,66,29.0,right,15000,25000,VH
22,67,85.0,left,15000,25000,VH
22,68,53.0,right,15000,25000,VH
22,69,1.0,left,15000,25000,VH
22,70,43.0,left,15000,25000,VH
22,71,11.0,right,15000,25000,VH
22,72,93.0,left,15000,25000,VH
22,73,42.0,left,15000,25000,V
22,74,8.0,right,15000,25000,V
22,75,54.0,left,15000,25000,V
22,76,52.0,left,15000,25000,V
22,77,68.0,right,15000,25000,V
22,78,22.0,left,15000,25000,V
22,79,78.0,left,15000,25000,V
22,80,38.0,right,15000,25000,V
22,81,55.0,left,15000,25000,VH
22,82,15.0,left,15000,25000,VH
22,83,67.0,right,15000,25000,VH
22,84,49.0,left,15000,25000,VH
22,85,91.0,left,15000,25000,VH
22,86,77.0,right,15000,25000,VH
22,87,37.0,left,15000,25000,VH
22,88,17.0,right,15000,25000,VH
22,89,96.0,right,15000,25000,V
22,90,30.0,left,15000,25000,V
22,91,94.0,right,15000,25000,V
22,92,28.0,right,15000,25000,V
22,93,2.0,left,15000,25000,V
22,94,44.0,right,15000,25000,V
22,95,16.0,left,15000,25000,V
22,96,90.0,left,15000,25000,V
23,1,55.0,right,15000,25000,V
23,2,31.0,left,15000,25000,V
23,3,67.0,left,15000,25000,V
23,4,39.0,right,15000,25000,V
23,5,73.0,right,15000,25000,V
23,6,41.0,left,15000,25000,V
23,7,63.0,left,15000,25000,V
23,8,43.0,right,15000,25000,V
23,9,76.0,left,15000,25000,VH
23,10,52.0,right,15000,25000,VH
23,11,68.0,right,15000,25000,VH
23,12,20.0,left,15000,25000,VH
23,13,42.0,left,15000,25000,VH
23,14,32.0,right,15000,25000,VH
23,15,92.0,left,15000,25000,VH
23,16,2.0,right,15000,25000,VH
23,17,86.0,right,15000,25000,VH
23,18,60.0,left,15000,25000,VH
23,19,90.0,right,15000,25000,VH
23,20,44.0,left,15000,25000,VH
23,21,82.0,right,15000,25000,VH
23,22,74.0,left,15000,25000,VH
23,23,12.0,left,15000,25000,VH
23,24,56.0,right,15000,25000,VH
23,25,75.0,left,15000,25000,V
23,26,9.0,left,15000,25000,V
23,27,57.0,right,15000,25000,V
23,28,77.0,left,15000,25000,V
23,29,79.0,right,15000,25000,V
23,30,35.0,left,15000,25000,V
23,31,45.0,left,15000,25000,V
23,32,89.0,right,15000,25000,V
23,33,93.0,right,15000,25000,V
23,34,33.0,left,15000,25000,V
23,35,15.0,right,15000,25000,V
23,36,21.0,right,15000,25000,V
23,37,37.0,left,15000,25000,V
23,38,49.0,right,15000,25000,V
23,39,69.0,left,15000,25000,V
23,40,19.0,left,15000,25000,V
23,41,40.0,right,15000,25000,VH
23,42,16.0,right,15000,25000,VH
23,43,26.0,left,15000,25000,VH
23,44,10.0,right,15000,25000,VH
23,45,8.0,left,15000,25000,VH
23,46,22.0,left,15000,25000,VH
23,47,88.0,right,15000,25000,VH
23,48,54.0,left,15000,25000,VH
23,49,72.0,left,15000,25000,VH
23,50,34.0,right,15000,25000,VH
23,51,28.0,left,15000,25000,VH
23,52,94.0,right,15000,25000,VH
23,53,36.0,right,15000,25000,VH
23,54,50.0,left,15000,25000,VH
23,55,38.0,left,15000,25000,VH
23,56,6.0,right,15000,25000,VH
23,57,81.0,left,15000,25000,V
23,58,23.0,right,15000,25000,V
23,59,1.0,left,15000,25000,V
23,60,5.0,right,15000,25000,V
23,61,11.0,right,15000,25000,V
23,62,17.0,left,15000,25000,V
23,63,87.0,right,15000,25000,V
23,64,83.0,right,15000,25000,V
23,65,25.0,left,15000,25000,V
23,66,85.0,right,15000,25000,V
23,67,59.0,left,15000,25000,V
23,68,91.0,left,15000,25000,V
23,69,7.0,right,15000,25000,V
23,70,47.0,left,15000,25000,V
23,71,13.0,left,15000,25000,V
23,72,27.0,right,15000,25000,V
23,73,78.0,left,15000,25000,VH
23,74,46.0,left,15000,25000,VH
23,75,18.0,right,15000,25000,VH
23,76,62.0,left,15000,25000,VH
23,77,4.0,left,15000,25000,VH
23,78,58.0,right,15000,25000,VH
23,79,96.0,right,15000,25000,VH
23,80,30.0,left,15000,25000,VH
23,81,80.0,right,15000,25000,VH
23,82,48.0,right,15000,25000,VH
23,83,84.0,left,15000,25000,VH
23,84,70.0,right,15000,25000,VH
23,85,24.0,right,15000,25000,VH
23,86,14.0,left,15000,25000,VH
23,87,66.0,right,15000,25000,VH
23,88,64.0,right,15000,25000,VH
23,89,61.0,left,15000,25000,V
23,90,71.0,left,15000,25000,V
23,91,53.0,right,15000,25000,V
23,92,65.0,left,15000,25000,V
23,93,3.0,right,15000,25000,V
23,94,95.0,right,15000,25000,V
23,95,51.0,left,15000,25000,V
23,96,29.0,right,15000,25000,V
24,1,1.0,left,15000,25000,VH
24,2,11.0,left,15000,25000,VH
24,3,3.0,right,15000,25000,VH
24,4,47.0,left,15000,25000,VH
24,5,85.0,left,15000,25000,VH
24,6,67.0,right,15000,25000,VH
24,7,43.0,left,15000,25000,VH
24,8,17.0,right,15000,25000,VH
24,9,60.0,right,15000,25000,V
24,10,64.0,left,15000,25000,V
24,11,30.0,left,15000,25000,V
24,12,8.0,right,15000,25000,V
24,13,18.0,right,15000,25000,V
24,14,50.0,left,15000,25000,V
24,15,78.0,right,15000,25000,V
24,16,20.0,left,15000,25000,V
24,17,89.0,left,15000,25000,VH
24,18,87.0,right,15000,25000,VH
24,19,69.0,left,15000,25000,VH
24,20,73.0,left,15000,25000,VH
24,21,57.0,right,15000,25000,VH
24,22,27.0,left,15000,25000,VH
24,23,5.0,right,15000,25000,VH
24,24,95.0,left,15000,25000,VH
24,25,2.0,right,15000,25000,V
24,26,16.0,left,15000,25000,V
24,27,84.0,left,15000,25000,V
24,28,10.0,right,15000,25000,V
24,29,96.0,right,15000,25000,V
24,30,26.0,left,15000,25000,V
24,31,40.0,right,15000,25000,V
24,32,14.0,left,15000,25000,V
24,33,86.0,right,15000,25000,V
24,34,88.0,right,15000,25000,V
24,35,62.0,left,15000,25000,V
24,36,94.0,right,15000,25000,V
24,37,52.0,left,15000,25000,V
24,38,12.0,right,15000,25000,V
24,39,48.0,right,15000,25000,V
24,40,74.0,left,15000,25000,V
24,41,51.0,left,15000,25000,VH
24,42,7.0,right,15000,25000,VH
24,43,21.0,left,15000,25000,VH
24,44,71.0,left,15000,25000,VH
24,45,31.0,right,15000,25000,VH
24,46,35.0,left,15000,25000,VH
24,47,33.0,left,15000,25000,VH
24,48,13.0,right,15000,25000,VH
24,49,46.0,left,15000,25000,V
24,50,66.0,left,15000,25000,V
24,51,90.0,right,15000,25000,V
24,52,34.0,left,15000,25000,V
